OrderID,OrderDate,ProductID,ProductName,Category,Brand,SubCategory,Price,Quantity,Revenue,DiscountPercent,DiscountAmount,FinalRevenue,CustomerID,CustomerName,City,State,Region,SalesChannel,PaymentMethod
O4350,2025-09-08,P005,Laptop Bag,Accessories,Dell,Bags,1581.74,4,6326.96,25,1581.74,4745.22,CUST1431,Customer_6259,New Delhi,Delhi,East,Flipkart,Paytm
O4351,2025-07-24,P009,LED Monitor,Electronics,Samsung,Display,1074.89,4,4299.56,32,1375.86,2923.7,CUST4173,Customer_2032,Pune,Maharashtra,East,Meesho,UPI
O4352,2025-01-13,P005,Laptop Bag,Accessories,Dell,Bags,2419.96,2,4839.92,34,1645.57,3194.35,CUST3006,Customer_7978,Bengaluru,Karnataka,West,JioMart,Debit Card
O4353,2025-09-08,P006,Running Shoes,Fashion,Nike,Footwear,2831.83,2,5663.66,30,1699.1,3964.56,CUST9842,Customer_8875,Chennai,Tamil Nadu,South,Flipkart,Paytm
O4354,2025-12-17,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,1976.04,4,7904.16,39,3082.62,4821.54,CUST1719,Customer_1535,Bengaluru,Karnataka,North,JioMart,Credit Card
O4355,2025-04-20,P003,Smart Watch,Electronics,Noise,Wearable,4897.4,4,19589.6,17,3330.23,16259.37,CUST6897,Customer_9892,Lucknow,Uttar Pradesh,South,Amazon,Paytm
O4356,2025-02-28,P005,Laptop Bag,Accessories,Dell,Bags,3219.13,3,9657.39,29,2800.64,6856.75,CUST9282,Customer_8802,Lucknow,Uttar Pradesh,South,Flipkart,Cash on Delivery
O4357,2025-05-31,P004,Power Bank,Electronics,Mi,Accessories,1326.33,1,1326.33,13,172.42,1153.91,CUST4175,Customer_1609,Mysuru,Karnataka,East,Flipkart,PhonePe
O4358,2025-04-15,P002,Bluetooth Speaker,Electronics,JBL,Audio,875.98,3,2627.94,24,630.71,1997.23,CUST5536,Customer_5816,Mysuru,Karnataka,Central,JioMart,UPI
O4359,2025-11-21,P001,Wireless Earphones,Electronics,boAt,Audio,3865.48,3,11596.44,8,927.72,10668.72,CUST4473,Customer_8440,Kolkata,West Bengal,West,Meesho,Paytm
O4360,2025-12-23,P003,Smart Watch,Electronics,Noise,Wearable,2849.13,1,2849.13,11,313.4,2535.73,CUST1372,Customer_1509,Nashik,Maharashtra,Central,Website,PhonePe
O4361,2025-04-20,P008,Office Chair,Furniture,GreenSoul,Office,485.3,4,1941.2,11,213.53,1727.67,CUST5192,Customer_7203,Vadodara,Gujarat,Central,Flipkart,Cash on Delivery
O4362,2025-11-01,P004,Power Bank,Electronics,Mi,Accessories,2804.73,4,11218.92,12,1346.27,9872.65,CUST8388,Customer_1846,Kolkata,West Bengal,South,Website,Cash on Delivery
O4363,2025-05-10,P003,Smart Watch,Electronics,Noise,Wearable,1475.48,2,2950.96,24,708.23,2242.73,CUST8062,Customer_5754,Vadodara,Gujarat,South,JioMart,PhonePe
O4364,2025-04-30,P003,Smart Watch,Electronics,Noise,Wearable,904.76,2,1809.52,28,506.67,1302.85,CUST8995,Customer_9446,Surat,Gujarat,East,Amazon,Paytm
O4365,2025-02-06,P009,LED Monitor,Electronics,Samsung,Display,2562.0,1,2562.0,37,947.94,1614.06,CUST2025,Customer_313,Bengaluru,Karnataka,East,Flipkart,Paytm
O4366,2025-12-23,P002,Bluetooth Speaker,Electronics,JBL,Audio,1312.6,4,5250.4,11,577.54,4672.86,CUST7701,Customer_4456,New Delhi,Delhi,South,Meesho,Debit Card
O4367,2025-08-21,P003,Smart Watch,Electronics,Noise,Wearable,596.03,4,2384.12,25,596.03,1788.09,CUST8013,Customer_4330,Mysuru,Karnataka,North,Flipkart,PhonePe
O4368,2025-07-12,P008,Office Chair,Furniture,GreenSoul,Office,2511.03,1,2511.03,23,577.54,1933.49,CUST8103,Customer_1623,Mumbai,Maharashtra,West,Amazon,Debit Card
O4369,2025-04-04,P004,Power Bank,Electronics,Mi,Accessories,1077.58,2,2155.16,30,646.55,1508.61,CUST7907,Customer_7502,Surat,Gujarat,North,Website,UPI
O4370,2025-10-31,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,3624.96,4,14499.84,9,1304.99,13194.85,CUST9867,Customer_9064,Bengaluru,Karnataka,East,Meesho,Debit Card
O4371,2025-05-29,P008,Office Chair,Furniture,GreenSoul,Office,2984.52,3,8953.56,17,1522.11,7431.45,CUST4191,Customer_2619,Noida,Uttar Pradesh,Central,Flipkart,UPI
O4372,2025-01-06,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,380.53,2,761.06,7,53.27,707.79,CUST1860,Customer_2235,New Delhi,Delhi,East,JioMart,Debit Card
O4373,2025-12-01,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,1630.8,1,1630.8,28,456.62,1174.18,CUST1046,Customer_345,Rajkot,Gujarat,North,Website,Cash on Delivery
O4374,2025-12-09,P006,Running Shoes,Fashion,Nike,Footwear,3012.56,1,3012.56,17,512.14,2500.42,CUST6246,Customer_7601,Ahmedabad,Gujarat,West,Flipkart,Debit Card
O4375,2025-01-29,P001,Wireless Earphones,Electronics,boAt,Audio,3000.9,4,12003.6,33,3961.19,8042.41,CUST7885,Customer_8207,Kolkata,West Bengal,West,Amazon,PhonePe
O4376,2025-07-01,P006,Running Shoes,Fashion,Nike,Footwear,1544.89,3,4634.67,26,1205.01,3429.66,CUST5513,Customer_4850,Mysuru,Karnataka,North,Website,Paytm
O4377,2025-11-28,P003,Smart Watch,Electronics,Noise,Wearable,4087.98,2,8175.96,23,1880.47,6295.49,CUST6250,Customer_6643,Lucknow,Uttar Pradesh,South,Flipkart,Debit Card
O4378,2025-01-27,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,3514.72,2,7029.44,20,1405.89,5623.55,CUST2075,Customer_3853,Chennai,Tamil Nadu,Central,Website,Credit Card
O4379,2025-01-04,P008,Office Chair,Furniture,GreenSoul,Office,2525.74,4,10102.96,22,2222.65,7880.31,CUST1616,Customer_9804,Nagpur,Maharashtra,South,Website,PhonePe
O4380,2025-08-27,P006,Running Shoes,Fashion,Nike,Footwear,4597.55,3,13792.650000000001,7,965.49,12827.16,CUST5911,Customer_3933,Mumbai,Maharashtra,West,JioMart,Credit Card
O4381,2025-10-23,P001,Wireless Earphones,Electronics,boAt,Audio,313.65,2,627.3,26,163.1,464.2,CUST8317,Customer_1047,Nashik,Maharashtra,North,Amazon,PhonePe
O4382,2025-07-25,P008,Office Chair,Furniture,GreenSoul,Office,4768.42,2,9536.84,33,3147.16,6389.68,CUST4362,Customer_6559,Noida,Uttar Pradesh,North,Flipkart,Credit Card
O4383,2025-06-06,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2821.85,4,11287.4,39,4402.09,6885.31,CUST5460,Customer_5570,Chennai,Tamil Nadu,West,Amazon,Paytm
O4384,2025-07-03,P003,Smart Watch,Electronics,Noise,Wearable,4297.44,4,17189.76,7,1203.28,15986.48,CUST5830,Customer_9614,Nashik,Maharashtra,East,JioMart,Cash on Delivery
O4385,2025-08-16,P008,Office Chair,Furniture,GreenSoul,Office,1125.8,2,2251.6,33,743.03,1508.57,CUST9906,Customer_5301,New Delhi,Delhi,West,JioMart,Credit Card
O4386,2025-05-24,P004,Power Bank,Electronics,Mi,Accessories,2851.63,2,5703.26,38,2167.24,3536.02,CUST1803,Customer_6439,Noida,Uttar Pradesh,East,JioMart,Cash on Delivery
O4387,2025-02-20,P005,Laptop Bag,Accessories,Dell,Bags,3625.52,1,3625.52,24,870.12,2755.4,CUST8531,Customer_6038,Bengaluru,Karnataka,East,Meesho,UPI
O4388,2025-09-29,P005,Laptop Bag,Accessories,Dell,Bags,874.4,2,1748.8,8,139.9,1608.9,CUST4441,Customer_1085,Bengaluru,Karnataka,East,Amazon,PhonePe
O4389,2025-07-29,P007,Water Bottle,Fitness,Decathlon,Accessories,3581.53,2,7163.06,13,931.2,6231.86,CUST4785,Customer_3848,Kolkata,West Bengal,West,Meesho,Debit Card
O4390,2025-06-08,P006,Running Shoes,Fashion,Nike,Footwear,4278.51,4,17114.04,23,3936.23,13177.81,CUST8933,Customer_8088,Kolkata,West Bengal,East,Flipkart,Debit Card
O4391,2025-01-18,P002,Bluetooth Speaker,Electronics,JBL,Audio,4957.13,3,14871.39,13,1933.28,12938.11,CUST2375,Customer_6915,New Delhi,Delhi,East,Website,Paytm
O4392,2025-11-30,P009,LED Monitor,Electronics,Samsung,Display,2512.47,2,5024.94,21,1055.24,3969.7,CUST9332,Customer_3088,Lucknow,Uttar Pradesh,East,Website,Paytm
O4393,2025-12-14,P006,Running Shoes,Fashion,Nike,Footwear,2932.73,1,2932.73,16,469.24,2463.49,CUST2707,Customer_4793,Lucknow,Uttar Pradesh,West,Meesho,Paytm
O4394,2025-03-19,P003,Smart Watch,Electronics,Noise,Wearable,2741.2,1,2741.2,32,877.18,1864.02,CUST9585,Customer_3063,New Delhi,Delhi,West,Amazon,Credit Card
O4395,2025-03-19,P005,Laptop Bag,Accessories,Dell,Bags,2914.11,1,2914.11,14,407.98,2506.13,CUST4522,Customer_8099,Chennai,Tamil Nadu,West,Website,UPI
O4396,2025-08-31,P002,Bluetooth Speaker,Electronics,JBL,Audio,1366.26,1,1366.26,34,464.53,901.73,CUST1456,Customer_749,Coimbatore,Tamil Nadu,South,Website,Credit Card
O4397,2025-09-24,P002,Bluetooth Speaker,Electronics,JBL,Audio,1465.39,2,2930.78,34,996.47,1934.31,CUST4265,Customer_6683,Surat,Gujarat,East,JioMart,UPI
O4398,2025-05-22,P006,Running Shoes,Fashion,Nike,Footwear,1891.02,2,3782.04,5,189.1,3592.94,CUST7288,Customer_6310,Kolkata,West Bengal,South,Amazon,Paytm
O4399,2025-08-24,P002,Bluetooth Speaker,Electronics,JBL,Audio,3121.58,4,12486.32,15,1872.95,10613.37,CUST4562,Customer_1114,Kolkata,West Bengal,North,JioMart,Debit Card
O4400,2025-12-29,P005,Laptop Bag,Accessories,Dell,Bags,3910.33,4,15641.32,13,2033.37,13607.95,CUST8990,Customer_436,Mysuru,Karnataka,North,Flipkart,UPI
O4401,2025-11-16,P005,Laptop Bag,Accessories,Dell,Bags,3897.12,2,7794.24,12,935.31,6858.93,CUST2871,Customer_8634,Coimbatore,Tamil Nadu,North,Meesho,Cash on Delivery
O4402,2025-03-30,P009,LED Monitor,Electronics,Samsung,Display,4262.79,2,8525.58,32,2728.19,5797.39,CUST9292,Customer_538,New Delhi,Delhi,Central,JioMart,Cash on Delivery
O4403,2025-04-13,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,4900.38,1,4900.38,15,735.06,4165.32,CUST1592,Customer_5298,Ahmedabad,Gujarat,North,Amazon,PhonePe
O4404,2025-04-11,P002,Bluetooth Speaker,Electronics,JBL,Audio,3099.76,3,9299.28,40,3719.71,5579.57,CUST3095,Customer_4272,Nagpur,Maharashtra,West,Flipkart,Paytm
O4405,2025-05-10,P008,Office Chair,Furniture,GreenSoul,Office,4289.48,1,4289.48,20,857.9,3431.58,CUST7631,Customer_7461,Bengaluru,Karnataka,South,Flipkart,UPI
O4406,2025-09-02,P003,Smart Watch,Electronics,Noise,Wearable,1644.05,4,6576.2,27,1775.57,4800.63,CUST7449,Customer_9247,New Delhi,Delhi,Central,JioMart,PhonePe
O4407,2025-03-18,P001,Wireless Earphones,Electronics,boAt,Audio,1100.24,2,2200.48,22,484.11,1716.37,CUST9373,Customer_3580,Bengaluru,Karnataka,East,Flipkart,Paytm
O4408,2025-08-16,P001,Wireless Earphones,Electronics,boAt,Audio,3320.72,3,9962.16,15,1494.32,8467.84,CUST9522,Customer_4452,Nagpur,Maharashtra,South,Amazon,PhonePe
O4409,2025-11-04,P009,LED Monitor,Electronics,Samsung,Display,4114.1,4,16456.4,25,4114.1,12342.3,CUST4529,Customer_7836,Bengaluru,Karnataka,South,Website,Credit Card
O4410,2025-10-31,P004,Power Bank,Electronics,Mi,Accessories,3065.88,1,3065.88,12,367.91,2697.97,CUST4085,Customer_1653,Chennai,Tamil Nadu,North,JioMart,Credit Card
O4411,2025-08-23,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,3157.39,4,12629.56,26,3283.69,9345.87,CUST8708,Customer_1464,Mumbai,Maharashtra,West,Meesho,Cash on Delivery
O4412,2025-02-22,P002,Bluetooth Speaker,Electronics,JBL,Audio,2777.4,2,5554.8,17,944.32,4610.48,CUST6927,Customer_889,Coimbatore,Tamil Nadu,West,JioMart,Credit Card
O4413,2025-11-10,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2622.55,2,5245.1,38,1993.14,3251.96,CUST5470,Customer_235,Bengaluru,Karnataka,West,Website,Cash on Delivery
O4414,2025-01-22,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,3939.8,3,11819.400000000001,29,3427.63,8391.77,CUST9591,Customer_5896,Lucknow,Uttar Pradesh,East,Amazon,UPI
O4415,2025-09-04,P002,Bluetooth Speaker,Electronics,JBL,Audio,1117.36,4,4469.44,6,268.17,4201.27,CUST8062,Customer_9193,Nashik,Maharashtra,Central,Amazon,Credit Card
O4416,2025-05-27,P003,Smart Watch,Electronics,Noise,Wearable,3692.72,3,11078.16,7,775.47,10302.69,CUST6329,Customer_1255,Kolkata,West Bengal,West,Meesho,UPI
O4417,2025-01-14,P009,LED Monitor,Electronics,Samsung,Display,2717.33,1,2717.33,18,489.12,2228.21,CUST7228,Customer_7938,Surat,Gujarat,East,Meesho,UPI
O4418,2025-04-02,P006,Running Shoes,Fashion,Nike,Footwear,1338.3,2,2676.6,22,588.85,2087.75,CUST6354,Customer_8645,Nashik,Maharashtra,West,JioMart,PhonePe
O4419,2025-06-27,P009,LED Monitor,Electronics,Samsung,Display,3840.79,4,15363.16,12,1843.58,13519.58,CUST6864,Customer_2709,New Delhi,Delhi,North,Amazon,Debit Card
O4420,2025-03-20,P004,Power Bank,Electronics,Mi,Accessories,1194.34,4,4777.36,28,1337.66,3439.7,CUST2196,Customer_8647,Coimbatore,Tamil Nadu,East,Meesho,Debit Card
O4421,2025-11-30,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,4388.41,4,17553.64,35,6143.77,11409.87,CUST5692,Customer_9203,Coimbatore,Tamil Nadu,West,Website,Cash on Delivery
O4422,2025-01-09,P008,Office Chair,Furniture,GreenSoul,Office,895.87,2,1791.74,19,340.43,1451.31,CUST6837,Customer_5144,Nashik,Maharashtra,South,JioMart,Paytm
O4423,2025-01-06,P001,Wireless Earphones,Electronics,boAt,Audio,4105.04,3,12315.119999999999,28,3448.23,8866.89,CUST7174,Customer_636,Noida,Uttar Pradesh,East,Meesho,Credit Card
O4424,2025-09-12,P002,Bluetooth Speaker,Electronics,JBL,Audio,4150.66,2,8301.32,29,2407.38,5893.94,CUST9622,Customer_342,Kolkata,West Bengal,West,Amazon,Cash on Delivery
O4425,2025-07-26,P001,Wireless Earphones,Electronics,boAt,Audio,4776.05,4,19104.2,25,4776.05,14328.15,CUST3155,Customer_7783,Lucknow,Uttar Pradesh,South,Website,Debit Card
O4426,2025-12-01,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,584.35,3,1753.0500000000002,38,666.16,1086.89,CUST2480,Customer_5129,Coimbatore,Tamil Nadu,South,Amazon,Credit Card
O4427,2025-03-17,P001,Wireless Earphones,Electronics,boAt,Audio,4581.33,4,18325.32,19,3481.81,14843.51,CUST8042,Customer_6669,New Delhi,Delhi,East,JioMart,Debit Card
O4428,2025-11-04,P003,Smart Watch,Electronics,Noise,Wearable,3405.43,1,3405.43,22,749.19,2656.24,CUST8341,Customer_6056,Mysuru,Karnataka,West,Amazon,Debit Card
O4429,2025-01-03,P007,Water Bottle,Fitness,Decathlon,Accessories,484.29,4,1937.16,29,561.78,1375.38,CUST6466,Customer_9261,Bengaluru,Karnataka,North,Meesho,PhonePe
O4430,2025-05-24,P004,Power Bank,Electronics,Mi,Accessories,784.59,3,2353.77,37,870.89,1482.88,CUST7128,Customer_6805,Mysuru,Karnataka,South,Flipkart,Cash on Delivery
O4431,2025-10-05,P004,Power Bank,Electronics,Mi,Accessories,1238.06,4,4952.24,29,1436.15,3516.09,CUST5768,Customer_8400,Kolkata,West Bengal,North,Amazon,Cash on Delivery
O4432,2025-07-24,P006,Running Shoes,Fashion,Nike,Footwear,716.33,4,2865.32,10,286.53,2578.79,CUST4897,Customer_6242,Kolkata,West Bengal,East,Meesho,UPI
O4433,2025-09-12,P003,Smart Watch,Electronics,Noise,Wearable,2843.08,2,5686.16,32,1819.57,3866.59,CUST2813,Customer_8132,Pune,Maharashtra,North,Amazon,Cash on Delivery
O4434,2025-08-07,P004,Power Bank,Electronics,Mi,Accessories,4792.16,2,9584.32,40,3833.73,5750.59,CUST7115,Customer_9215,Kolkata,West Bengal,Central,Website,Paytm
O4435,2025-11-16,P007,Water Bottle,Fitness,Decathlon,Accessories,1606.33,4,6425.32,29,1863.34,4561.98,CUST6552,Customer_8978,Vadodara,Gujarat,West,Meesho,Debit Card
O4436,2025-08-01,P008,Office Chair,Furniture,GreenSoul,Office,2804.44,3,8413.32,28,2355.73,6057.59,CUST9562,Customer_4342,Bengaluru,Karnataka,East,Flipkart,Debit Card
O4437,2025-05-23,P005,Laptop Bag,Accessories,Dell,Bags,3309.8,3,9929.400000000001,25,2482.35,7447.05,CUST6055,Customer_6154,New Delhi,Delhi,Central,Flipkart,Credit Card
O4438,2025-09-17,P001,Wireless Earphones,Electronics,boAt,Audio,2313.01,2,4626.02,9,416.34,4209.68,CUST7423,Customer_7290,New Delhi,Delhi,North,JioMart,Cash on Delivery
O4439,2025-05-29,P001,Wireless Earphones,Electronics,boAt,Audio,684.86,2,1369.72,38,520.49,849.23,CUST3986,Customer_4025,Kolkata,West Bengal,South,JioMart,Debit Card
O4440,2025-06-08,P002,Bluetooth Speaker,Electronics,JBL,Audio,3671.02,1,3671.02,30,1101.31,2569.71,CUST4148,Customer_660,Nagpur,Maharashtra,North,Flipkart,PhonePe
O4441,2025-08-08,P002,Bluetooth Speaker,Electronics,JBL,Audio,3205.8,2,6411.6,10,641.16,5770.44,CUST8463,Customer_671,Surat,Gujarat,East,Meesho,PhonePe
O4442,2025-11-28,P002,Bluetooth Speaker,Electronics,JBL,Audio,1485.03,4,5940.12,18,1069.22,4870.9,CUST7009,Customer_4328,Kolkata,West Bengal,West,Website,UPI
O4443,2025-07-28,P009,LED Monitor,Electronics,Samsung,Display,1626.44,1,1626.44,24,390.35,1236.09,CUST1999,Customer_1614,Bengaluru,Karnataka,West,Flipkart,PhonePe
O4444,2025-11-28,P004,Power Bank,Electronics,Mi,Accessories,1565.99,1,1565.99,22,344.52,1221.47,CUST8973,Customer_4516,New Delhi,Delhi,Central,Website,Paytm
O4445,2025-05-12,P004,Power Bank,Electronics,Mi,Accessories,3032.7,4,12130.8,17,2062.24,10068.56,CUST6315,Customer_222,New Delhi,Delhi,West,Meesho,Paytm
O4446,2025-09-24,P006,Running Shoes,Fashion,Nike,Footwear,1378.47,1,1378.47,32,441.11,937.36,CUST5691,Customer_2444,Surat,Gujarat,West,Website,UPI
O4447,2025-09-28,P006,Running Shoes,Fashion,Nike,Footwear,3532.46,3,10597.380000000001,11,1165.71,9431.67,CUST4609,Customer_4842,Kolkata,West Bengal,South,JioMart,PhonePe
O4448,2025-02-07,P003,Smart Watch,Electronics,Noise,Wearable,2392.04,4,9568.16,36,3444.54,6123.62,CUST2772,Customer_4636,Lucknow,Uttar Pradesh,Central,JioMart,PhonePe
O4449,2025-01-18,P009,LED Monitor,Electronics,Samsung,Display,2542.01,1,2542.01,10,254.2,2287.81,CUST7633,Customer_3549,Noida,Uttar Pradesh,Central,JioMart,Paytm
O4450,2025-05-23,P007,Water Bottle,Fitness,Decathlon,Accessories,3956.06,4,15824.24,6,949.45,14874.79,CUST5238,Customer_3191,Mysuru,Karnataka,South,Amazon,Cash on Delivery
O4451,2025-02-11,P007,Water Bottle,Fitness,Decathlon,Accessories,1434.68,4,5738.72,17,975.58,4763.14,CUST5557,Customer_8766,New Delhi,Delhi,Central,Meesho,Credit Card
O4452,2025-06-06,P006,Running Shoes,Fashion,Nike,Footwear,2372.21,1,2372.21,33,782.83,1589.38,CUST2263,Customer_6436,Pune,Maharashtra,West,Amazon,UPI
O4453,2025-08-09,P005,Laptop Bag,Accessories,Dell,Bags,2271.93,4,9087.72,17,1544.91,7542.81,CUST2763,Customer_8620,Kolkata,West Bengal,West,Website,Debit Card
O4454,2025-12-12,P003,Smart Watch,Electronics,Noise,Wearable,1362.03,3,4086.09,17,694.64,3391.45,CUST2698,Customer_2120,Bengaluru,Karnataka,North,Meesho,Credit Card
O4455,2025-11-19,P001,Wireless Earphones,Electronics,boAt,Audio,2128.28,1,2128.28,5,106.41,2021.87,CUST3611,Customer_8666,Kolkata,West Bengal,East,Meesho,Credit Card
O4456,2025-08-02,P002,Bluetooth Speaker,Electronics,JBL,Audio,2658.84,3,7976.52,30,2392.96,5583.56,CUST2269,Customer_4264,Surat,Gujarat,North,Flipkart,Paytm
O4457,2025-09-27,P002,Bluetooth Speaker,Electronics,JBL,Audio,3550.23,2,7100.46,21,1491.1,5609.36,CUST2892,Customer_2192,Mysuru,Karnataka,North,Website,Paytm
O4458,2025-05-06,P005,Laptop Bag,Accessories,Dell,Bags,3426.37,3,10279.11,23,2364.2,7914.91,CUST4349,Customer_4137,Kolkata,West Bengal,East,Flipkart,Paytm
O4459,2025-02-17,P006,Running Shoes,Fashion,Nike,Footwear,3715.02,3,11145.06,14,1560.31,9584.75,CUST5107,Customer_5417,Bengaluru,Karnataka,South,Website,Paytm
O4460,2025-02-18,P008,Office Chair,Furniture,GreenSoul,Office,685.64,3,2056.92,28,575.94,1480.98,CUST6222,Customer_3235,Rajkot,Gujarat,North,Meesho,Debit Card
O4461,2025-07-19,P003,Smart Watch,Electronics,Noise,Wearable,3164.76,4,12659.04,24,3038.17,9620.87,CUST2186,Customer_881,Nagpur,Maharashtra,East,JioMart,Cash on Delivery
O4462,2025-10-27,P009,LED Monitor,Electronics,Samsung,Display,673.98,3,2021.94,7,141.54,1880.4,CUST7633,Customer_7150,Coimbatore,Tamil Nadu,Central,Meesho,Debit Card
O4463,2025-05-22,P003,Smart Watch,Electronics,Noise,Wearable,2186.62,2,4373.24,11,481.06,3892.18,CUST1476,Customer_6444,Kolkata,West Bengal,East,JioMart,Cash on Delivery
O4464,2025-10-18,P006,Running Shoes,Fashion,Nike,Footwear,3142.03,4,12568.12,6,754.09,11814.03,CUST4328,Customer_2106,Rajkot,Gujarat,West,Meesho,PhonePe
O4465,2025-03-10,P006,Running Shoes,Fashion,Nike,Footwear,566.34,4,2265.36,20,453.07,1812.29,CUST2666,Customer_5712,Kolkata,West Bengal,South,Website,UPI
O4466,2025-11-01,P007,Water Bottle,Fitness,Decathlon,Accessories,401.45,2,802.9,28,224.81,578.09,CUST3332,Customer_7776,Ahmedabad,Gujarat,Central,Meesho,Credit Card
O4467,2025-03-30,P002,Bluetooth Speaker,Electronics,JBL,Audio,2911.52,3,8734.56,20,1746.91,6987.65,CUST1182,Customer_6865,Mysuru,Karnataka,Central,JioMart,Cash on Delivery
O4468,2025-11-04,P009,LED Monitor,Electronics,Samsung,Display,845.79,2,1691.58,15,253.74,1437.84,CUST2965,Customer_8655,Coimbatore,Tamil Nadu,Central,JioMart,UPI
O4469,2025-12-04,P001,Wireless Earphones,Electronics,boAt,Audio,1566.94,1,1566.94,36,564.1,1002.84,CUST7639,Customer_2740,New Delhi,Delhi,Central,Website,UPI
O4470,2025-02-04,P005,Laptop Bag,Accessories,Dell,Bags,3201.01,3,9603.03,21,2016.64,7586.39,CUST6857,Customer_5071,Bengaluru,Karnataka,North,JioMart,UPI
O4471,2025-07-17,P006,Running Shoes,Fashion,Nike,Footwear,4445.07,2,8890.14,37,3289.35,5600.79,CUST6418,Customer_7681,Mysuru,Karnataka,North,Website,PhonePe
O4472,2025-03-12,P003,Smart Watch,Electronics,Noise,Wearable,2809.08,1,2809.08,7,196.64,2612.44,CUST2996,Customer_9415,Chennai,Tamil Nadu,East,Flipkart,PhonePe
O4473,2025-12-15,P002,Bluetooth Speaker,Electronics,JBL,Audio,3581.18,3,10743.539999999999,9,966.92,9776.62,CUST4721,Customer_8428,Coimbatore,Tamil Nadu,South,Amazon,Paytm
O4474,2025-10-09,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,3045.98,4,12183.92,30,3655.18,8528.74,CUST8904,Customer_8994,New Delhi,Delhi,North,JioMart,Credit Card
O4475,2025-08-16,P008,Office Chair,Furniture,GreenSoul,Office,2915.39,4,11661.56,6,699.69,10961.87,CUST9040,Customer_6395,Lucknow,Uttar Pradesh,East,Flipkart,Paytm
O4476,2025-09-27,P001,Wireless Earphones,Electronics,boAt,Audio,1055.22,4,4220.88,11,464.3,3756.58,CUST6854,Customer_2882,New Delhi,Delhi,Central,Flipkart,Credit Card
O4477,2025-04-22,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,4559.74,2,9119.48,27,2462.26,6657.22,CUST6420,Customer_7842,Vadodara,Gujarat,North,Flipkart,UPI
O4478,2025-09-17,P001,Wireless Earphones,Electronics,boAt,Audio,4775.6,2,9551.2,21,2005.75,7545.45,CUST3723,Customer_826,Chennai,Tamil Nadu,South,Flipkart,PhonePe
O4479,2025-07-16,P005,Laptop Bag,Accessories,Dell,Bags,491.11,1,491.11,14,68.76,422.35,CUST2146,Customer_1774,Coimbatore,Tamil Nadu,North,JioMart,UPI
O4480,2025-10-23,P004,Power Bank,Electronics,Mi,Accessories,2807.23,4,11228.92,22,2470.36,8758.56,CUST7654,Customer_6760,Nashik,Maharashtra,East,Website,PhonePe
O4481,2025-11-17,P001,Wireless Earphones,Electronics,boAt,Audio,4025.36,3,12076.08,27,3260.54,8815.54,CUST2532,Customer_6,Ahmedabad,Gujarat,East,Flipkart,Credit Card
O4482,2025-05-23,P007,Water Bottle,Fitness,Decathlon,Accessories,2035.71,3,6107.13,35,2137.5,3969.63,CUST8409,Customer_2309,Surat,Gujarat,West,Amazon,Credit Card
O4483,2025-12-18,P003,Smart Watch,Electronics,Noise,Wearable,3445.58,4,13782.32,25,3445.58,10336.74,CUST4000,Customer_5986,New Delhi,Delhi,Central,Website,PhonePe
O4484,2025-12-15,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,585.03,3,1755.09,11,193.06,1562.03,CUST7541,Customer_4314,Noida,Uttar Pradesh,South,Website,PhonePe
O4485,2025-03-02,P007,Water Bottle,Fitness,Decathlon,Accessories,378.53,3,1135.59,34,386.1,749.49,CUST4966,Customer_9171,New Delhi,Delhi,East,Amazon,Debit Card
O4486,2025-08-12,P003,Smart Watch,Electronics,Noise,Wearable,2557.23,4,10228.92,20,2045.78,8183.14,CUST3496,Customer_4463,Kolkata,West Bengal,East,Flipkart,Credit Card
O4487,2025-09-05,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,4592.47,4,18369.88,30,5510.96,12858.92,CUST8417,Customer_1283,Lucknow,Uttar Pradesh,Central,Website,PhonePe
O4488,2025-05-02,P004,Power Bank,Electronics,Mi,Accessories,1772.75,4,7091.0,31,2198.21,4892.79,CUST7931,Customer_5204,Lucknow,Uttar Pradesh,South,JioMart,Cash on Delivery
O4489,2025-07-11,P005,Laptop Bag,Accessories,Dell,Bags,3757.25,1,3757.25,6,225.44,3531.81,CUST6502,Customer_7618,Mysuru,Karnataka,West,Amazon,Cash on Delivery
O4490,2025-04-15,P006,Running Shoes,Fashion,Nike,Footwear,883.96,2,1767.92,38,671.81,1096.11,CUST5747,Customer_8445,Chennai,Tamil Nadu,South,Website,Credit Card
